RAW_CITY_DES,ORIGIN_DATA_ID,CITY_DES,CITY_ID,LOAD_TIME
Ossa de Montiel,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ossa de Montiel,02057,2024-06-18 10:51:35.414 +0200
Puebla del Río (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Puebla del Río, La",41079,2024-06-18 10:51:35.414 +0200
Archidona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Archidona,29017,2024-06-18 10:51:35.414 +0200
Cartaya,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cartaya,21021,2024-06-18 10:51:35.414 +0200
Cortes de la Frontera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cortes de la Frontera,29046,2024-06-18 10:51:35.414 +0200
Uclés,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Uclés,16218,2024-06-18 10:51:35.414 +0200
Mesas (Las),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Mesas, Las",16124,2024-06-18 10:51:35.414 +0200
Cenizate,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cenizate,02026,2024-06-18 10:51:35.414 +0200
Sant Antoni de Portmany,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Antoni de Portmany,07046,2024-06-18 10:51:35.414 +0200
Ulldecona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ulldecona,43156,2024-06-18 10:51:35.414 +0200
Carlota (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Carlota, La",14017,2024-06-18 10:51:35.414 +0200
Benamocarra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benamocarra,29027,2024-06-18 10:51:35.414 +0200
Torrelles de Llobregat,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Torrelles de Llobregat,08289,2024-06-18 10:51:35.414 +0200
Vega de San Mateo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vega de San Mateo,35033,2024-06-18 10:51:35.414 +0200
Alcalá del Río,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alcalá del Río,41005,2024-06-18 10:51:35.414 +0200
Gines,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gines,41047,2024-06-18 10:51:35.414 +0200
Hinojos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Hinojos,21040,2024-06-18 10:51:35.414 +0200
Roca de la Sierra (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Roca de la Sierra, La",06115,2024-06-18 10:51:35.414 +0200
Pozoblanco,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pozoblanco,14054,2024-06-18 10:51:35.414 +0200
Castelldefels,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castelldefels,08056,2024-06-18 10:51:35.414 +0200
Manresa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Manresa,08113,2024-06-18 10:51:35.414 +0200
Sant Fost de Campsentelles,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Fost de Campsentelles,08209,2024-06-18 10:51:35.414 +0200
Barberŕ del Vallčs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Barberà del Vallès,08252,2024-06-18 10:51:35.414 +0200
Cabrils,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cabrils,08030,2024-06-18 10:51:35.414 +0200
Cenes de la Vega,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cenes de la Vega,18047,2024-06-18 10:51:35.414 +0200
Balazote,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Balazote,02012,2024-06-18 10:51:35.414 +0200
Puebla de Híjar (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Puebla de Híjar, La",44191,2024-06-18 10:51:35.414 +0200
Alberca de Záncara (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Alberca de Záncara, La",16007,2024-06-18 10:51:35.414 +0200
Tébar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tébar,16204,2024-06-18 10:51:35.414 +0200
Almendralejo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almendralejo,06011,2024-06-18 10:51:35.414 +0200
Badajoz,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Badajoz,06015,2024-06-18 10:51:35.414 +0200
San Juan del Puerto,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Juan del Puerto,21064,2024-06-18 10:51:35.414 +0200
San Clemente,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Clemente,16190,2024-06-18 10:51:35.414 +0200
Santa Olalla del Cala,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Olalla del Cala,21069,2024-06-18 10:51:35.414 +0200
Santa Perpčtua de Mogoda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Perpètua de Mogoda,08260,2024-06-18 10:51:35.414 +0200
Lliçŕ d'Amunt,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lliçà d'Amunt,08107,2024-06-18 10:51:35.414 +0200
Coripe,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Coripe,41035,2024-06-18 10:51:35.414 +0200
Llerena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llerena,06074,2024-06-18 10:51:35.414 +0200
Sant Jaume dels Domenys,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Jaume dels Domenys,43137,2024-06-18 10:51:35.414 +0200
Sallent,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sallent,08191,2024-06-18 10:51:35.414 +0200
Segorbe,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Segorbe,12104,2024-06-18 10:51:35.414 +0200
Amposta,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Amposta,43014,2024-06-18 10:51:35.414 +0200
Pétrola,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pétrola,02061,2024-06-18 10:51:35.414 +0200
Don Benito,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Don Benito,06044,2024-06-18 10:51:35.414 +0200
Villalpardo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villalpardo,16248,2024-06-18 10:51:35.414 +0200
Bŕscara,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bàscara,17016,2024-06-18 10:51:35.414 +0200
Santiago del Teide,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santiago del Teide,38040,2024-06-18 10:51:35.414 +0200
Icod de los Vinos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Icod de los Vinos,38022,2024-06-18 10:51:35.414 +0200
Mutxamel,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mutxamel,03090,2024-06-18 10:51:35.414 +0200
Santa Brígida,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Brígida,35021,2024-06-18 10:51:35.414 +0200
Corbera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Corbera,46098,2024-06-18 10:51:35.414 +0200
Cartagena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cartagena,COCTG,2024-06-18 10:51:35.414 +0200
Borriol,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Borriol,12031,2024-06-18 10:51:35.414 +0200
Vallehermoso,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vallehermoso,38050,2024-06-18 10:51:35.414 +0200
Adeje,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Adeje,38001,2024-06-18 10:51:35.414 +0200
Guía de Isora,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Guía de Isora,38019,2024-06-18 10:51:35.414 +0200
Alcoi/Alcoy,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alcoi/Alcoy,03009,2024-06-18 10:51:35.414 +0200
Aldaia,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aldaia,46021,2024-06-18 10:51:35.414 +0200
Fuente Álamo de Murcia,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fuente Álamo de Murcia,30021,2024-06-18 10:51:35.414 +0200
Castelló,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castelló,46257,2024-06-18 10:51:35.414 +0200
Mislata,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mislata,46169,2024-06-18 10:51:35.414 +0200
Tortosa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tortosa,43155,2024-06-18 10:51:35.414 +0200
Pla de Santa Maria (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Pla de Santa Maria, El",43108,2024-06-18 10:51:35.414 +0200
Almuńécar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almuñécar,18017,2024-06-18 10:51:35.414 +0200
Onil,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Onil,03096,2024-06-18 10:51:35.414 +0200
Sueca,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sueca,46235,2024-06-18 10:51:35.414 +0200
Coves de Vinromŕ (les),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Coves de Vinromà, les",12050,2024-06-18 10:51:35.414 +0200
Barbate,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Barbate,11007,2024-06-18 10:51:35.414 +0200
Aguilar de la Frontera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aguilar de la Frontera,14002,2024-06-18 10:51:35.414 +0200
Elche de la Sierra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Elche de la Sierra,02030,2024-06-18 10:51:35.414 +0200
Higueruela,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Higueruela,02039,2024-06-18 10:51:35.414 +0200
Carlet,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Carlet,46085,2024-06-18 10:51:35.414 +0200
Murcia,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Murcia,30030,2024-06-18 10:51:35.414 +0200
Bétera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bétera,46070,2024-06-18 10:51:35.414 +0200
Villa de Mazo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villa de Mazo,38053,2024-06-18 10:51:35.414 +0200
Alberic,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alberic,46011,2024-06-18 10:51:35.414 +0200
Sóller,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sóller,07061,2024-06-18 10:51:35.414 +0200
Montserrat,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montserrat,MSMNI,2024-06-18 10:51:35.414 +0200
Llíria,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llíria,46147,2024-06-18 10:51:35.414 +0200
Canet de Mar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Canet de Mar,08040,2024-06-18 10:51:35.414 +0200
Riola,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Riola,46215,2024-06-18 10:51:35.414 +0200
Bunyola,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bunyola,07010,2024-06-18 10:51:35.414 +0200
Hellín,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Hellín,02037,2024-06-18 10:51:35.414 +0200
Calp,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Calp,03047,2024-06-18 10:51:35.414 +0200
Gaucín,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gaucín,29056,2024-06-18 10:51:35.414 +0200
Tarancón,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tarancón,16203,2024-06-18 10:51:35.414 +0200
Santa Eulària des Riu,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Eulària des Riu,07054,2024-06-18 10:51:35.414 +0200
Oliva,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Oliva,46181,2024-06-18 10:51:35.414 +0200
Cabezas de San Juan (Las),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Cabezas de San Juan, Las",41020,2024-06-18 10:51:35.414 +0200
Oliva (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Oliva, La",35014,2024-06-18 10:51:35.414 +0200
Jarafuel,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Jarafuel,46144,2024-06-18 10:51:35.414 +0200
Caudete,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Caudete,02025,2024-06-18 10:51:35.414 +0200
Almenara,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almenara,BRAMJ,2024-06-18 10:51:35.414 +0200
Llosa (la),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Llosa, la",12074,2024-06-18 10:51:35.414 +0200
Morella,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Morella,12080,2024-06-18 10:51:35.414 +0200
Selva del Camp (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Selva del Camp, La",43145,2024-06-18 10:51:35.414 +0200
Manzanera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Manzanera,44143,2024-06-18 10:51:35.414 +0200
Granada,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Granada,18087,2024-06-18 10:51:35.414 +0200
Rinconada (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Rinconada, La",41081,2024-06-18 10:51:35.414 +0200
Grazalema,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Grazalema,11019,2024-06-18 10:51:35.414 +0200
Armilla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Armilla,18021,2024-06-18 10:51:35.414 +0200
Onda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Onda,12084,2024-06-18 10:51:35.414 +0200
Canet lo Roig,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Canet lo Roig,12036,2024-06-18 10:51:35.414 +0200
Estellencs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Estellencs,07021,2024-06-18 10:51:35.414 +0200
Paterna del Campo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Paterna del Campo,21056,2024-06-18 10:51:35.414 +0200
Trasierra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Trasierra,06134,2024-06-18 10:51:35.414 +0200
Mollet del Vallčs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mollet del Vallès,08124,2024-06-18 10:51:35.414 +0200
Malgrat de Mar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Malgrat de Mar,08110,2024-06-18 10:51:35.414 +0200
Pinell de Brai (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Pinell de Brai, El",43106,2024-06-18 10:51:35.414 +0200
Villares del Saz,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villares del Saz,16269,2024-06-18 10:51:35.414 +0200
Vilafranca/Villafranca del Cid,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vilafranca/Villafranca del Cid,12129,2024-06-18 10:51:35.414 +0200
Orba,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Orba,03097,2024-06-18 10:51:35.414 +0200
Llucena/Lucena del Cid,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llucena/Lucena del Cid,12072,2024-06-18 10:51:35.414 +0200
Codońera (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Codoñera, La",44080,2024-06-18 10:51:35.414 +0200
Algeciras,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Algeciras,11004,2024-06-18 10:51:35.414 +0200
Marchena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Marchena,41060,2024-06-18 10:51:35.414 +0200
Pilas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pilas,41075,2024-06-18 10:51:35.414 +0200
Santa Eufemia,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Eufemia,14061,2024-06-18 10:51:35.414 +0200
Rubí,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Rubí,08184,2024-06-18 10:51:35.414 +0200
Gor,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gor,18085,2024-06-18 10:51:35.414 +0200
Bicorp,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bicorp,46071,2024-06-18 10:51:35.414 +0200
Puente Genil,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Puente Genil,14056,2024-06-18 10:51:35.414 +0200
Bienvenida,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bienvenida,06020,2024-06-18 10:51:35.414 +0200
Mira,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mira,16126,2024-06-18 10:51:35.414 +0200
Provencio (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Provencio, El",16171,2024-06-18 10:51:35.414 +0200
Jubrique,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Jubrique,29064,2024-06-18 10:51:35.414 +0200
Manacor,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Manacor,07033,2024-06-18 10:51:35.414 +0200
Vall d'Uixó (la),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Vall d'Uixó, la",12126,2024-06-18 10:51:35.414 +0200
Riudoms,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Riudoms,43129,2024-06-18 10:51:35.414 +0200
Cortes de Baza,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cortes de Baza,18053,2024-06-18 10:51:35.414 +0200
Coronil (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Coronil, El",41036,2024-06-18 10:51:35.414 +0200
Buńol,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Buñol,46077,2024-06-18 10:51:35.414 +0200
Pallaresos (Els),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Pallaresos, Els",43100,2024-06-18 10:51:35.414 +0200
Constantina,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Constantina,41033,2024-06-18 10:51:35.414 +0200
Palos de la Frontera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Palos de la Frontera,21055,2024-06-18 10:51:35.414 +0200
Trebujena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Trebujena,11037,2024-06-18 10:51:35.414 +0200
Santaella,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santaella,14060,2024-06-18 10:51:35.414 +0200
Calella,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Calella,08035,2024-06-18 10:51:35.414 +0200
"Valle de Altomira, El",AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Valle de Altomira, El",16173,2024-06-18 10:51:35.414 +0200
Santa Magdalena de Pulpis,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Magdalena de Pulpis,12102,2024-06-18 10:51:35.414 +0200
Peníscola/Peńíscola,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Peníscola/Peñíscola,12089,2024-06-18 10:51:35.414 +0200
Conil de la Frontera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Conil de la Frontera,11014,2024-06-18 10:51:35.414 +0200
Alcalá del Valle,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alcalá del Valle,11002,2024-06-18 10:51:35.414 +0200
Tuineje,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tuineje,35030,2024-06-18 10:51:35.414 +0200
Batea,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Batea,43022,2024-06-18 10:51:35.414 +0200
Olba,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Olba,44171,2024-06-18 10:51:35.414 +0200
Albarracín,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Albarracín,44009,2024-06-18 10:51:35.414 +0200
Osuna,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Osuna,41068,2024-06-18 10:51:35.414 +0200
Vendrell (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Vendrell, El",43163,2024-06-18 10:51:35.414 +0200
Paradas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Paradas,41071,2024-06-18 10:51:35.414 +0200
Peńaflor,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Peñaflor,41074,2024-06-18 10:51:35.414 +0200
Bujalance,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bujalance,14012,2024-06-18 10:51:35.414 +0200
Berlanga,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Berlanga,06019,2024-06-18 10:51:35.414 +0200
Sant Vicenç de Montalt,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Vicenç de Montalt,08264,2024-06-18 10:51:35.414 +0200
Pruna,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pruna,41076,2024-06-18 10:51:35.414 +0200
Yesa (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Yesa, La",46262,2024-06-18 10:51:35.414 +0200
San Lorenzo de la Parrilla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Lorenzo de la Parrilla,16191,2024-06-18 10:51:35.414 +0200
Collbató,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Collbató,08069,2024-06-18 10:51:35.414 +0200
Tomares,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tomares,41093,2024-06-18 10:51:35.414 +0200
Palamós,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Palamós,17118,2024-06-18 10:51:35.414 +0200
Parets del Vallčs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Parets del Vallès,08159,2024-06-18 10:51:35.414 +0200
Priego,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Priego,16170,2024-06-18 10:51:35.414 +0200
Galera (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Galera, La",43063,2024-06-18 10:51:35.414 +0200
Guadalcanal,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Guadalcanal,41048,2024-06-18 10:51:35.414 +0200
Valencia del Ventoso,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Valencia del Ventoso,06141,2024-06-18 10:51:35.414 +0200
Honrubia,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Honrubia,16102,2024-06-18 10:51:35.414 +0200
Espiel,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Espiel,14026,2024-06-18 10:51:35.414 +0200
Palau-solitŕ i Plegamans,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Palau-solità i Plegamans,08156,2024-06-18 10:51:35.414 +0200
Cervelló,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cervelló,08068,2024-06-18 10:51:35.414 +0200
Samper de Calanda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Samper de Calanda,44205,2024-06-18 10:51:35.414 +0200
Lantejuela (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lantejuela,41052,2024-06-18 12:35:44.465 +0200
Almazora/Almassora,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almassora,12009,2024-06-18 12:35:44.465 +0200
Jávea/Xŕbia,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Xàbia/Jávea,03082,2024-06-18 12:35:44.465 +0200
Lucena del Cid,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llucena/Lucena del Cid,12072,2024-06-18 12:35:44.465 +0200
Elche/Elx,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Elx/Elche,03065,2024-06-18 12:35:44.465 +0200
Santa Eulalia del Río,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Eulària des Riu,07054,2024-06-18 12:35:44.465 +0200
Castellón de la Plana/Castelló de la Plana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castelló de la Plana,12040,2024-06-18 12:35:44.465 +0200
Benicasim/Benicŕssim,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benicàssim/Benicasim,12028,2024-06-18 12:35:44.465 +0200
Arcas del Villar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arcas,16905,2024-06-18 12:35:44.465 +0200
Benasal,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benassal,12026,2024-06-18 12:35:44.465 +0200
Jijona/Xixona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Xixona/Jijona,03083,2024-06-18 12:35:44.465 +0200
Puig,AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Puig de Santa Maria, el",46204,2024-06-18 12:35:44.465 +0200
Benlloch,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benlloc,12029,2024-06-18 12:35:44.465 +0200
Villanueva de Castellón,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castelló,46257,2024-06-18 12:35:44.465 +0200
Sant Carles de la Rŕpita,AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Ràpita, La",43136,2024-06-18 12:35:44.465 +0200
Mogente/Moixent,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Moixent/Mogente,46170,2024-06-18 12:35:44.465 +0200
Vistabella del Maestrazgo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vistabella del Maestrat,12139,2024-06-18 12:35:44.465 +0200
Roda de Barŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Roda de Berà,43131,2024-06-18 12:35:44.465 +0200
San Vicente del Raspeig/Sant Vicent del Raspeig,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Vicent del Raspeig/San Vicente del Raspeig,03122,2024-06-18 12:35:44.465 +0200
Villafranca del Cid/Vilafranca,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vilafranca/Villafranca del Cid,12129,2024-06-18 12:35:44.465 +0200
Benitachell/Poble Nou de Benitatxell (el),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Poble Nou de Benitatxell, el/Benitachell",03042,2024-06-18 12:35:44.465 +0200
Alcoy/Alcoi,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alcoi/Alcoy,03009,2024-06-18 12:35:44.465 +0200
Villajoyosa/Vila Joiosa (la),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Vila Joiosa, la/Villajoyosa",03139,2024-06-18 12:35:44.465 +0200
Oropesa del Mar/Orpesa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Orpesa/Oropesa del Mar,12085,2024-06-18 12:35:44.465 +0200
Montroy,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montroi/Montroy,46176,2024-06-18 12:35:44.465 +0200
Monóvar/Monňver,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Monòver/Monóvar,03089,2024-06-18 12:35:44.465 +0200
Alicante/Alacant,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alacant/Alicante,03014,2024-06-18 12:35:44.465 +0200
Rafelbuńol/Rafelbunyol,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Rafelbunyol,46207,2024-06-18 12:35:44.465 +0200
Sagunto/Sagunt,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sagunt/Sagunto,46220,2024-06-18 12:35:44.465 +0200
Puebla de Don Francisco,AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Valle de Altomira, El",16173,2024-06-18 12:35:44.465 +0200
Alboraya,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alboraia/Alboraya,46013,2024-06-18 12:35:44.465 +0200
Villalonga,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vilallonga/Villalonga,46255,2024-06-18 12:35:44.465 +0200
Letur,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Letur,02042,2024-06-18 13:03:14.088 +0200
Bogarra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bogarra,02017,2024-06-18 13:03:14.088 +0200
Moclín,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Moclín,18132,2024-06-18 13:03:14.088 +0200
Ripoll,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ripoll,17147,2024-06-18 13:03:14.088 +0200
Ugíjar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ugíjar,18182,2024-06-18 13:03:14.088 +0200
Fatarella (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Fatarella, La",43056,2024-06-18 13:03:14.088 +0200
Vilafant,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vilafant,17221,2024-06-18 13:03:14.088 +0200
Arbeca,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arbeca,25029,2024-06-18 13:03:14.088 +0200
