CITYCODE,ID,CITYNAME,COUNTRYCODE,REGIONCODE,COUNTRYNAME,ISO_CODE,SUBCONTINENTCODE,REGIONNAME,SUBCONTINENTNAME,CONTINENTCODE,CONTINENTNAME,ACTIVESTATUS,LATITUDE_NUM,LONGITUDE_NUM,LANGUAGE_KEY,LOAD_TIME
LVR,4580,Lucas Do Rio Verde,BR,BR_MT,Brasil,BRA,SAME,Mato Grosso,Sudamérica,AM,América,1,-13.0664609,-55.9196711,1,
LVS,4581,Las Vegas,US,US_NM,EE.UU.,USA,NAME,Nuevo México,América del Norte,AM,América,1,35.59567,-105.21629,1,
LWA,4582,Lebak,PH,,Filipinas,PHL,SEAS,,Sudeste Asiático,AS,Asia,1,6.6336717,124.0657013,1,
LWB,4583,Lewisburg,US,US_WV,EE.UU.,USA,NAME,Virginia Occidental,América del Norte,AM,América,1,37.80212,-80.44614,1,
LWC,4584,Lawrence,US,US_KS,EE.UU.,USA,NAME,Kansas,Norteamérica,AM,América,1,38.97307,-95.23618,1,
LWE,4585,Lewoleba,ID,,Indonesia,IDN,SEAS,,Sudeste Asiático,AS,Asia,1,-8.3717836,123.4184039,1,
LWH,4586,Lawn Hill,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceanía,OC,Oceanía,1,-18.5799903,138.5827375,1,
LWI,4587,Lowai,PG,,Papua Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-6.3346075,146.6482544,1,
LWL,4588,Wells,US,US_NV,EE.UU.,USA,NAME,Nevada,América del Norte,AM,América,1,41.10559,-114.95203,1,
LWM,4589,Lawrence,US,US_MA,EE.UU.,USA,NAME,Massachusetts,Norteamérica,AM,América,1,42.71047,-71.16032,1,
LWN,4590,Gyoumri,AM,,Armenia,ARM,EEUR,,Europa central/oriental,EU,Europa,1,40.79346,43.84642,1,
LWO,4591,Lviv,UA,,Ucrania,UKR,EEUR,,Europa central/oriental,EU,Europa,1,49.841952,24.0315921,1,
LWR,4592,Leeuwarden,NL,,Países Bajos,NLD,WEUR,,Europa Occidental,EU,Europa,1,53.2005936,5.7918548,1,
LWS,4593,Lewiston,US,US_ID,EE.UU.,USA,NAME,Idaho,Norteamérica,AM,América,1,34.0536909,-118.242766,1,
LWT,4594,Lewistown,US,US_MT,EE.UU.,USA,NAME,Montana,Norteamérica,AM,América,1,47.06673,-109.42412,1,
LWV,4595,Lawrenceville,US,US_IL,EE.UU.,USA,NAME,Illinois,Norteamérica,AM,América,1,38.72908,-87.68718,1,
LWY,4596,Lawas,MY,,Malasia,MYS,SEAS,,Sudeste Asiático,AS,Asia,1,4.8596843,115.4082501,1,
LXA,4597,Lhasa,CN,CNTIB,China,CHN,NEAS,Tíbet,Noreste Asiático,AS,Asia,1,29.6553895,91.1704736,1,
LXG,4598,Luang Namtha,LA,,Laos,LAO,SEAS,,Sudeste Asiático,AS,Asia,1,20.8939343,20.8939343,1,
LXN,4599,Lexington,US,US_NE,EE.UU.,USA,NAME,Nebraska,Norteamérica,AM,América,1,40.77775,-99.7395,1,
LXR,4600,Luxor,EG,,Egipto,EGY,MIDE,,Oriente Medio,AS,Asia,1,25.702096,32.647186,1,
LXS,4601,Limnos,GR,,Grecia,GRC,SEUR,,Sur de Europa,EU,Europa,1,39.9088688,25.14996079,1,
LXU,4602,Lukulu,ZM,,Zambia,ZMB,SAFR,,África subsahariana,AF,África,1,-14.3768,23.23903,1,
LXV,4603,Leadville,US,US_CO,EE.UU.,USA,NAME,Colorado,Norteamérica,AM,América,1,39.27356,-106.28974,1,
LYA,4604,Luoyang,CN,CNNAN,China,CHN,NEAS,Henan,Noreste Asiático,AS,Asia,1,34.6196539,112.4477046,1,
LYB,4605,Pequeño Caimán,KY,,Islas Caimán,CYM,CRBN,,Caribe,AM,América,1,19.6853317,-80.04777973,1,
LYC,4606,Lycksele,SE,,Suecia,SWE,NEUR,,Europa del Norte,EU,Europa,1,64.6,18.166667,1,
LYE,4607,Lyneham,GB,GBENG,Reino Unido,GBR,NEUR,Inglaterra,Europa del Norte,EU,Europa,1,51.88536715,-1.591398956,1,
LYG,4608,Lianyungang,CN,CNJIA,China,CHN,NEAS,Jiangsu,Noreste Asiático,AS,Asia,1,34.5933134,119.2171662,1,
LYH,4609,Lynchburg,US,US_VA,EE.UU.,USA,NAME,Virginia,Norteamérica,AM,América,1,37.4144,-79.14318,1,
LYI,4610,Linyi,CN,CNDON,China,CHN,NEAS,Shandong,Noreste Asiático,AS,Asia,1,35.1032403,118.3506988,1,
LYK,4611,Lunyuk,ID,,Indonesia,IDN,SEAS,,Sudeste Asiático,AS,Asia,1,-8.9732213,117.2384314,1,
LYS,4612,Lyon,FR,FRAUR,Francia,FRA,WEUR,Auvernia y Ródano-Alpes,Europa Occidental,EU,Europa,1,45.7578137,4.8320114,1,
LYO,4613,Lyon,US,US_KS,EE.UU.,USA,NAME,Kansas,Norteamérica,AM,América,1,38.34774,-98.20078,1,
LYP,4614,Faisalabad,PK,,Pakistán,PAK,SASI,,Asia del Sur,AS,Asia,1,31.4220558,73.0923253,1,
LYR,4615,Longyearbyen,NO,,Noruega,NOR,NEUR,,Europa del Norte,EU,Europa,1,78.2231558,15.6463656,1,
LYT,4616,Isla Lady Elliot,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceanía,OC,Oceanía,1,-24.113146,152.7150239,1,
LYU,4617,Ely,US,US_MN,EE.UU.,USA,NAME,Minnesota,Norteamérica,AM,América,1,47.90322,-91.86325,1,
LYX,4618,Lydd,GB,GBENG,Reino Unido,GBR,NEUR,Inglaterra,Europa del Norte,EU,Europa,1,50.950968,0.9065381,1,
LZA,4619,Luiza,CD,,Congo,COD,SAFR,,África subsahariana,AF,África,1,-7.35688,-7.1965437,1,
LZC,4620,Lázaro Cárdenas,MX,,México,MEX,NAME,,Norteamérica,AM,América,1,26.0493004,-108.7982851,1,
LZG,4621,Langzhong,CN,CNTIB,China,CHN,NEAS,Tíbet,Noreste Asiático,AS,Asia,1,31.579591,105.9694609,1,
LZH,4622,Liuzhou,CN,CNGXI,China,CHN,NEAS,Guangxi,Noreste Asiático,AS,Asia,1,24.3284746,109.4239676,1,
LZI,4623,Luozi,CD,,Congo,COD,SAFR,,África subsahariana,AF,África,1,-4.8864,-4.9473877,1,
LZM,4624,Luzamba,AO,,Angola,AGO,SAFR,,África subsahariana,AF,África,1,-9.1472811,18.0431019,1,
MFK,4625,Matsu,TW,,Taiwán,TWN,NEAS,,Noreste Asiático,AS,Asia,1,26.19444425,119.9665904,1,
LZO,4626,Luzhou,CN,CNSIC,China,CHN,NEAS,Sichuan,Noreste Asiático,AS,Asia,1,28.8744722,105.4385063,1,
LZR,4627,Isla Lagarto,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceanía,OC,Oceanía,1,-14.6683188,145.4609161,1,
LZU,4628,Lawrenceville,US,US_GA,EE.UU.,USA,NAME,Georgia,Norteamérica,AM,América,1,33.95312,-83.98804,1,
LZY,4629,Nyingchi,CN,CNTIB,China,CHN,NEAS,Tíbet,Noreste Asiático,AS,Asia,1,29.6510453,94.3602321,1,
MAA,4630,Chennai,IN,INTAM,India,IND,SASI,Tamil Nadu,Asia del Sur,AS,Asia,1,13.0836939,80.270186,1,
MAB,4631,Marabá,BR,BR_PA,Brasil,BRA,SAME,Para,Sudamérica,AM,América,1,-5.3462821,-49.1007401,1,
MCN,4632,Macon,US,US_GA,EE.UU.,USA,NAME,Georgia,Norteamérica,AM,América,1,32.83994,-83.62802,1,
MAE,4633,Madera,US,US_CA,EE.UU.,USA,NAME,California,América del Norte,AM,América,1,46.8321794,-93.8655223,1,
MAF,4634,Midland,US,US_TX,EE.UU.,USA,NAME,Texas,Norteamérica,AM,América,1,44.6028843,-102.3155092,1,
MAG,4635,Madang,PG,,Papua Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-5.212038,145.8054231,1,
MAH,4636,Menorca,ES,ESBAL,España,ESP,SEUR,Islas Baleares,Europa del Sur,EU,Europa,1,40.002285,3.8392832,1,
MAI,4637,Mangochi,MW,,Malawi,MWI,SAFR,,África subsahariana,AF,África,1,-14.4805084,35.2606129,1,
MAJ,4638,Majuro,MH,,Islas Marshall,MHL,OCEA,,Oceanía,OC,Oceanía,1,7.0909924,171.3816354,1,
MAK,4639,Malakal,SS,,Sudán del Sur,SSD,NAFR,,África del Norte,AF,África,1,9.5388487,31.6584168,1,
MAL,4640,Mangole,ID,,Indonesia,IDN,SEAS,,Sudeste Asiático,AS,Asia,1,-1.8625438,125.8306468,1,
MAM,4641,Matamoros,MX,,México,MEX,NAME,,Norteamérica,AM,América,1,25.8810158,-97.5064866,1,
MAN,4642,Manchester,GB,GBENG,Reino Unido,GBR,NEUR,Inglaterra,Europa del Norte,EU,Europa,1,53.4794892,-2.2451148,1,
MAO,4643,Manaos,BR,BR_AM,Brasil,BRA,SAME,Amazonas,Sudamérica,AM,América,1,-3.1316333,-59.9825041,1,
MAP,4644,Mamai,PG,,Papua Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-5.6816068,144.2489014,1,
MAQ,4645,Mae Sot,TH,,Tailandia,THA,SEAS,,Sudeste Asiático,AS,Asia,1,16.714992,98.5695528,1,
MAR,4646,Maracaibo,VE,,Venezuela,VEN,SAME,,Sudamérica,AM,América,1,10.6498095,-71.6443596,1,
MAS,4647,Isla Manus,PG,,Papúa Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-5.54793955,154.6117082,1,
MAT,4648,Matadi,CD,,Congo,COD,SAFR,,África subsahariana,AF,África,1,-5.8256559,-5.8256559,1,
MAU,4649,Maupiti,PF,,Polinesia Francesa,PYF,OCEA,,Oceanía,OC,Oceanía,1,-16.45083,-152.24973,1,
MAV,4650,Maloelap,MH,,Islas Marshall,MHL,OCEA,,Oceanía,OC,Oceanía,1,8.7067099,171.2314148,1,
MAW,4651,Malden,US,US_MO,EE.UU.,USA,NAME,Misuri,Norteamérica,AM,América,1,35.1471088,-76.5421492,1,
MAX,4652,Matam,SN,,Senegal,SEN,SAFR,,África subsahariana,AF,África,1,15.656563,-13.255916,1,
MAY,4653,Mangrove Cay,BS,,Bahamas,BHS,CRBN,,Caribe,AM,América,1,24.21882045,-77.71761446,1,
MAZ,4654,Mayagüez,PR,,Puerto Rico,PRI,CRBN,,Caribe,AM,América,1,18.20016,-67.14721,1,
MBA,4655,Mombasa,KE,,Kenia,KEN,SAFR,,África subsahariana,AF,África,1,-4.05052,39.667169,1,
MBB,4656,Marble Bar,AU,AUWEA,Australia,AUS,OCEA,Australia Occidental,Oceanía,OC,Oceanía,1,-21.1714929,119.7456168,1,
MBC,4657,Mbigou,GA,,Gabón,GAB,SAFR,,África subsahariana,AF,África,1,-1.8960733,11.9096726,1,
MBD,4658,Mmabatho,ZA,,Sudáfrica,ZAF,SAFR,,África subsahariana,AF,África,1,-25.8402754,25.6091648,1,
MBE,4659,Monbetsu,JP,,Japón,JPN,NEAS,,Noreste Asiático,AS,Asia,1,44.3565151,143.3545224,1,
MBF,4660,Mount Buffalo,AU,AUVIC,Australia,AUS,OCEA,Victoria,Oceanía,OC,Oceanía,1,-36.727855,146.7685571,1,
MBG,4661,Mobridge,US,US_SD,EE.UU.,USA,NAME,Dakota del Sur,América del Norte,AM,América,1,45.53742,-100.44035,1,
MBH,4662,Maryborough,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceanía,OC,Oceanía,1,-25.537583,152.7019182,1,
MBI,4663,Mbeya,TZ,,Tanzania,TZA,SAFR,,África subsahariana,AF,África,1,-8.906508,33.468672,1,
MBJ,4664,Montego Bay,JM,,Jamaica,JAM,CRBN,,Caribe,AM,América,1,18.4724603,-77.9217357,1,
MBK,4665,Matupa,BR,BR_MT,Brasil,BRA,SAME,Mato Grosso,Sudamérica,AM,América,1,-10.1683242,-54.9346194,1,
MBL,4666,Manistee,US,US_MI,EE.UU.,USA,NAME,Michigan,Norteamérica,AM,América,1,39.7433022,-81.817237,1,
MBM,4667,Mkambati,ZA,,Sudáfrica,ZAF,SAFR,,África subsahariana,AF,África,1,-31.3169444,29.9661111,1,
MBN,4668,Mount Barnett,AU,AUWEA,Australia,AUS,OCEA,Australia Occidental,Oceanía,OC,Oceanía,1,-15.5166667,145.1833333,1,
MBO,4669,Mamburao,PH,,Filipinas,PHL,SEAS,,Sudeste Asiático,AS,Asia,1,13.2248292,120.5960338,1,
MBP,4670,Moyobamba,PE,,Perú,PER,SAME,,Sudamérica,AM,América,1,-6.0347302,-76.9746773,1,
MBQ,4671,Mbarara,UG,,Uganda,UGA,SAFR,,África subsahariana,AF,África,1,-0.6107896,30.6533181,1,
MBR,4672,Mbout,MR,,Mauritania,MRT,SAFR,,África subsahariana,AF,África,1,16.0230248,-12.5785386,1,
MBS,4673,Saginaw,US,US_MI,EE.UU.,USA,NAME,Michigan,Norteamérica,AM,América,1,64.85832375,-147.8296181,1,
MBT,4674,Masbate,PH,,Filipinas,PHL,SEAS,,Sudeste Asiático,AS,Asia,1,12.3710899,123.6239223,1,
MBU,4675,Mbambanakira,SB,,Islas Salomón,SLB,OCEA,,Oceanía,OC,Oceanía,1,-9.6188478,160.1732178,1,
MBV,4676,Masa,PG,,Papua Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-6.3488531,147.6329221,1,
MBW,4677,Moorabbin,AU,AUVIC,Australia,AUS,OCEA,Victoria,Oceanía,OC,Oceanía,1,-37.9414646,145.0578383,1,
MBX,4678,Maribor,SI,,Eslovenia,SVN,SEUR,,Sur de Europa,EU,Europa,1,46.5576439,15.6455854,1,
MBY,4679,Moberly,US,US_MO,EE.UU.,USA,NAME,Misuri,América del Norte,AM,América,1,39.42796,-92.43327,1,
MBZ,4680,Maues,BR,BR_AM,Brasil,BRA,SAME,Amazonas,Sudamérica,AM,América,1,-8.1189763,-35.3132505,1,
MCA,4681,Macenta,GN,,Guinea,GIN,SAFR,,África subsahariana,AF,África,1,8.545846,-9.46792,1,
MCB,4682,Mc Comb,US,US_MS,EE.UU.,USA,NAME,Mississippi,América del Norte,AM,América,1,33.35453425,-117.4241728,1,
SAC,4683,Sacramento,US,US_CA,EE.UU.,USA,NAME,California,América del Norte,AM,América,1,43.2920249,-89.7222092,1,
MCD,4684,Isla Mackinac,US,US_MI,EE.UU.,USA,NAME,Michigan,Norteamérica,AM,América,1,45.84752,-84.61873,1,
MCE,4685,Merced,US,US_CA,EE.UU.,USA,NAME,California,América del Norte,AM,América,1,37.30152,-120.4869,1,
MCG,4686,McGrath,US,US_AK,EE.UU.,USA,NAME,Alaska,Norteamérica,AM,América,1,62.94383,-155.56587,1,
MCH,4687,Machala,EC,,Ecuador,ECU,SAME,,Sudamérica,AM,América,1,-3.2588565,-79.9588518,1,
MCJ,4688,Maicao,CO,,Colombia,COL,SAME,,Sudamérica,AM,América,1,11.3779233,-72.2388947,1,
MCK,4689,McCook,US,US_NE,EE.UU.,USA,NAME,Nebraska,América del Norte,AM,América,1,40.1986,-100.62566,1,
MCL,4690,Mount McKinley,US,US_AK,EE.UU.,USA,NAME,Alaska,Norteamérica,AM,América,1,41.92498185,-87.66201859,1,
MCM,4691,Monte Carlo,MC,,Mónaco,MCO,WEUR,,Europa Occidental,EU,Europa,1,43.7402961,7.426559,1,
ORL,4692,Orlando,US,US_FL,EE.UU.,USA,NAME,Florida,Norteamérica,AM,América,1,28.53823,-81.37739,1,
MCP,4693,Macapa,BR,BR_AP,Brasil,BRA,SAME,Amapa,Sudamérica,AM,América,1,0.0401529,-51.0569588,1,
MCQ,4694,Miskolc,HU,,Hungría,HUN,EEUR,,Europa central/oriental,EU,Europa,1,48.1030643,20.7900429,1,
MCR,4695,Melchor De Menco,GT,,Guatemala,GTM,CAME,,Centroamérica,AM,América,1,17.0576,-89.15548,1,
MCS,4696,Monte Caseros,AR,AR_CR,Argentina,ARG,SAME,Corrientes,Sudamérica,AM,América,1,-30.2496832,-57.6294418,1,
MCT,4697,Mascate,OM,,Omán,OMN,MIDE,,Oriente Medio,AS,Asia,1,23.5882019,58.3829448,1,
MCU,4698,Montlucon,FR,FRAQU,Francia,FRA,WEUR,Nueva Aquitania,Europa Occidental,EU,Europa,1,46.3400296,2.6073963,1,
MCV,4699,Río Mcarthur,AU,AUNOT,Australia,AUS,OCEA,Territorio del Norte,Oceanía,OC,Oceanía,1,-17.0768573,135.5825976,1,
MCW,4700,Mason City,US,US_IA,EE.UU.,USA,NAME,Iowa,Norteamérica,AM,América,1,43.14667,-93.20109,1,
MCX,4701,Makhachkala,RU,,Rusia,RUS,EEUR,,Europa central/oriental,EU,Europa,1,42.9830241,47.5048717,1,
MCY,4702,Costa del Sol,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceanía,OC,Oceanía,1,-26.6544338,153.0933668,1,
MCZ,4703,Maceio,BR,BR_AL,Brasil,BRA,SAME,Alagoas,Sudamérica,AM,América,1,-9.6476843,-35.7339264,1,
SAT,4704,San Antonio,US,US_TX,EE.UU.,USA,NAME,Texas,Norteamérica,AM,América,1,29.68269075,-98.66665204,1,
MDB,4705,Melinda,BZ,,Belice,BLZ,CAME,,Centroamérica,AM,América,1,16.99620975,-88.31408948,1,
MDC,4706,Manado,ID,,Indonesia,IDN,SEAS,,Sudeste Asiático,AS,Asia,1,1.4900578,124.8408708,1,
MDF,4707,Medford,US,US_WI,EE.UU.,USA,NAME,Wisconsin,Norteamérica,AM,América,1,48.3775825,-114.1973424,1,
MDG,4708,Mudanjiang,CN,CNHEN,China,CHN,NEAS,Heilongjiang,Noreste Asiático,AS,Asia,1,44.5498406,129.6259558,1,
MDH,4709,Carbondale,US,US_IL,EE.UU.,USA,NAME,Illinois,Norteamérica,AM,América,1,37.72726,-89.21579,1,
MDI,4710,Makurdi,NG,,Nigeria,NGA,SAFR,,África subsahariana,AF,África,1,7.7312634,8.538425,1,
MDJ,4711,Madras,US,US_OR,EE.UU.,USA,NAME,Oregón,América del Norte,AM,América,1,44.63353,-121.12972,1,
MDK,4712,Mbandaka,CD,,Congo,COD,SAFR,,África subsahariana,AF,África,1,0.06111,0.0470732,1,
MDL,4713,Mandalay,MM,,Myanmar,MMR,SEAS,,Sudeste Asiático,AS,Asia,1,21.9812746,96.082375,1,
MDM,4714,Munduku,PG,,Papua Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-5.6816068,144.2489014,1,
MDN,4715,Madison,US,US_IN,EE.UU.,USA,NAME,Indiana,Norteamérica,AM,América,1,38.73633,-85.38054,1,
MDO,4716,Isla Middleton,US,US_AK,EE.UU.,USA,NAME,Alaska,Norteamérica,AM,América,1,60.71478,-151.33607,1,
MDP,4717,Mindiptana,ID,,Indonesia,IDN,SEAS,,Sudeste Asiático,AS,Asia,1,-6.0813346,140.7306394,1,
MDQ,4718,Mar Del Plata,AR,AR_BA,Argentina,ARG,SAME,Buenos Aires,Sudamérica,AM,América,1,-37.9977225,-57.5482703,1,
MDR,4719,Musiara,KE,,Kenia,KEN,SAFR,,África subsahariana,AF,África,1,1.4419683,38.4313965,1,
MDS,4720,Caicos Central,TC,,Islas Turcas y Caicos,TCA,CRBN,,Caribe,AM,América,1,21.795955,-71.76025949,1,
MDU,4721,Mendi,PG,,Papúa Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-6.1393582,143.6578597,1,
MDV,4722,Medouneu,GA,,Gabón,GAB,SAFR,,África subsahariana,AF,África,1,1.017435,10.796534,1,
MDX,4723,Mercedes,AR,AR_CR,Argentina,ARG,SAME,Corrientes,Sudamérica,AM,América,1,-34.6506717,-59.4317202,1,
MDY,4724,Sand Island,US,US_HI,EE.UU.,USA,NAME,Hawái,Norteamérica,AM,América,1,21.30624,-157.8772,1,
MDZ,4725,Mendoza,AR,AR_MD,Argentina,ARG,SAME,Mendoza,Sudamérica,AM,América,1,-32.8894155,-68.8446177,1,
MEA,4726,Macae,BR,BR_RJ,Brasil,BRA,SAME,Río de Janeiro,Sudamérica,AM,América,1,-22.3712958,-41.7866922,1,
MEC,4727,Manta,EC,,Ecuador,ECU,SAME,,Sudamérica,AM,América,1,-0.9482874,-80.7197902,1,
MED,4728,Madinah,SA,,Arabia Saudita,SAU,MIDE,,Oriente Medio,AS,Asia,1,24.471153,39.6111216,1,
MEE,4729,Mare,NC,,Nueva Caledonia,NCL,OCEA,,Oceanía,OC,Oceanía,1,-21.49088,167.90152,1,
MEF,4730,Melfi,TD,,Chad,TCD,SAFR,,África subsahariana,AF,África,1,11.063717,17.9348134,1,
MEG,4731,Malanje,AO,,Angola,AGO,SAFR,,África subsahariana,AF,África,1,-9.5483991,16.3475335,1,
MEH,4732,Mehamn,NO,,Noruega,NOR,NEUR,,Europa del Norte,EU,Europa,1,71.0389923,27.8517589,1,
MEI,4733,Meridian,US,US_MS,EE.UU.,USA,NAME,Mississippi,América del Norte,AM,América,1,32.36508,-88.70308,1,
MEJ,4734,Meadville,US,US_PA,EE.UU.,USA,NAME,Pensilvania,América del Norte,AM,América,1,41.63651,-80.15157,1,
MEK,4735,Meknes,MA,,Marruecos,MAR,NAFR,,África del Norte,AF,África,1,33.8984131,-5.5321582,1,
MEM,4736,Memphis,US,US_TN,EE.UU.,USA,NAME,Tennessee,Norteamérica,AM,América,1,46.8397434,-100.7712354,1,
MEN,4737,Mende,FR,FRLAN,Francia,FRA,WEUR,Occitania,Europa Occidental,EU,Europa,1,44.5180226,3.4991057,1,
MEO,4738,Manteo,US,US_NC,EE.UU.,USA,NAME,Carolina del Norte,América del Norte,AM,América,1,35.911,-75.67016,1,
MEP,4739,Mersing,MY,,Malasia,MYS,SEAS,,Sudeste Asiático,AS,Asia,1,2.4298532,103.835494,1,
MEQ,4740,Meulaboh,ID,,Indonesia,IDN,SEAS,,Sudeste Asiático,AS,Asia,1,4.1481951,96.1339107,1,
MES,4741,Medan,ID,,Indonesia,IDN,SEAS,,Sudeste Asiático,AS,Asia,1,3.5896654,98.6738261,1,
MET,4742,Moreton,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceanía,OC,Oceanía,1,-41.2620907,146.1863316,1,
MEU,4743,Monte Dourado,BR,BR_PA,Brasil,BRA,SAME,Para,Sudamérica,AM,América,1,-2.35922,-48.0206117,1,
MEV,4744,Minden,US,US_NV,EE.UU.,USA,NAME,Nevada,Norteamérica,AM,América,1,38.95507,-119.76596,1,
MEW,4745,Mweka,CD,,Congo,COD,SAFR,,África subsahariana,AF,África,1,-4.84753,-4.8476882,1,
MEY,4746,Meghauli,NP,,Nepal,NPL,SASI,,Asia del Sur,AS,Asia,1,27.581228,84.234863,1,
MEZ,4747,Messina,ZA,,Sudáfrica,ZAF,SAFR,,África subsahariana,AF,África,1,-22.3453519,30.0268526,1,
MFA,4748,Isla de Mafia,TZ,,Tanzania,TZA,SAFR,,África subsahariana,AF,África,1,-7.8429978,39.7852567,1,
MFB,4749,Monfort,CO,,Colombia,COL,SAME,,Sudamérica,AM,América,1,0.6209192,-69.7485495,1,
MFC,4750,Mafeteng,LS,,Lesotho,LSO,SAFR,,África subsahariana,AF,África,1,-29.8224468,27.2388281,1,
MFD,4751,Mansfield,US,US_OH,EE.UU.,USA,NAME,Ohio,Norteamérica,AM,América,1,40.75854,-82.51524,1,
MFE,4752,McAllen,US,US_TX,EE.UU.,USA,NAME,Texas,Norteamérica,AM,América,1,26.2077,-98.22931,1,
MFF,4753,Moanda,GA,,Gabón,GAB,SAFR,,África subsahariana,AF,África,1,-1.554004,13.220574,1,
MFG,4754,Muzaffarabad,PK,,Pakistán,PAK,SASI,,Asia del Sur,AS,Asia,1,34.3767316,73.4767389,1,
MFH,4755,Mesquite,US,US_NV,EE.UU.,USA,NAME,Nevada,Norteamérica,AM,América,1,36.80393,-114.06669,1,
MFI,4756,Marshfield,US,US_WI,EE.UU.,USA,NAME,Wisconsin,Norteamérica,AM,América,1,44.66698,-90.17363,1,
MFJ,4757,Moala,FJ,,Fiji,FJI,OCEA,,Oceanía,OC,Oceanía,1,-18.61070095,179.8683123,1,
MFL,4758,Monte Punto Final,AU,AUQLD,Australia,AUS,OCEA,Queensland,Oceanía,OC,Oceanía,1,-19.20845,145.47883,1,
MFN,4759,Milford Sound,NZ,,Nueva Zelanda,NZL,OCEA,,Oceanía,OC,Oceanía,1,-44.61901895,167.8687603,1,
MFO,4760,Manguna,PG,,Papua Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-6.22453,155.48891,1,
MFP,4761,Manners Creek,AU,AUNOT,Australia,AUS,OCEA,Territorio del Norte,Oceanía,OC,Oceanía,1,-22.10422,137.99101,1,
MFQ,4762,Maradi,NE,,Níger,NER,SAFR,,África subsahariana,AF,África,1,13.501206,7.102534,1,
MFR,4763,Medford,US,US_OR,EE.UU.,USA,NAME,Oregón,América del Norte,AM,América,1,35.1997018,-106.5835257,1,
MFS,4764,Miraflores,CO,,Colombia,COL,SAME,,Suramérica,AM,América,1,4.7948543,-75.71687811,1,
MFT,4765,Machu Picchu,PE,,Perú,PER,SAME,,América del Sur,AM,América,1,-13.1627841,-72.5453556,1,
MFU,4766,Mfuwe,ZM,,Zambia,ZMB,SAFR,,África subsahariana,AF,África,1,-13.1106786,31.7978162,1,
MFV,4767,Melfa,US,US_VA,EE.UU.,USA,NAME,Virginia,Norteamérica,AM,América,1,37.64959,-75.74269,1,
MFW,4768,Magaruque,MZ,,Mozambique,MOZ,SAFR,,África subsahariana,AF,África,1,-21.97019585,35.4267071,1,
MFX,4769,Meribel,FR,FRAUR,Francia,FRA,WEUR,Auvernia y Ródano-Alpes,Europa Occidental,EU,Europa,1,45.4351815,6.7344187,1,
MFY,4770,Mayfa'ah,YE,,Yemen,YEM,MIDE,,Oriente Medio,AS,Asia,1,15.204544,44.012247,1,
MFZ,4771,Mesalia,PG,,Papua Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-5.6816068,144.2489014,1,
MGA,4772,Managua,NI,,Nicaragua,NIC,CAME,,Centroamérica,AM,América,1,12.1544035,-86.2737642,1,
MGB,4773,Mount Gambier,AU,AUSOA,Australia,AUS,OCEA,Australia Meridional,Oceanía,OC,Oceanía,1,-37.8246698,140.7819596,1,
MGC,4774,Michigan City,US,US_IN,EE.UU.,USA,NAME,Indiana,Norteamérica,AM,América,1,45.5068192,-123.1005455,1,
MGD,4775,Magdalena,BO,,Bolivia,BOL,SAME,,Sudamérica,AM,América,1,-13.2637193,-64.0544595,1,
MGE,4776,Marietta,US,US_GA,EE.UU.,USA,NAME,Georgia,Norteamérica,AM,América,1,33.95321,-84.54649,1,
MGF,4777,Maringá,BR,BR_PR,Brasil,BRA,SAME,Paraná,Sudamérica,AM,América,1,-23.425269,-51.9382078,1,
MGG,4778,Margarima,PG,,Papua Nueva Guinea,PNG,OCEA,,Oceanía,OC,Oceanía,1,-5.9805591,143.3596999,1,
MGH,4779,Margate,ZA,,Sudáfrica,ZAF,SAFR,,África subsahariana,AF,África,1,-30.864167,30.368611,1,
MGI,4780,Isla Matagorda,US,US_TX,EE.UU.,USA,NAME,Texas,Norteamérica,AM,América,1,28.69123,-95.96755,1,
MGJ,4781,Montgomery,US,US_NY,EE.UU.,USA,NAME,Nueva York,América del Norte,AM,América,1,41.52724,-74.23723,1,
MGK,4782,Mong Ton,MM,,Myanmar,MMR,SEAS,,Sudeste Asiático,AS,Asia,1,20.2964333,98.8961533,1,
MGM,4783,Montgomery,US,US_AL,EE.UU.,USA,NAME,Alabama,Norteamérica,AM,América,1,42.09917505,-72.58654338,1,
MGN,4784,Magangue,CO,,Colombia,COL,SAME,,Suramérica,AM,América,1,9.2412097,-74.7567413,1,
MGO,4785,Manega,GA,,Gabón,GAB,SAFR,,África subsahariana,AF,África,1,-0.8999695,11.68997,1,
